x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y
8238.752400243258,5685.446993287354,50.8,50.8,3.4036,8783.466304,12,18,8,2
376.9464432019356,527.4960589553583,17.27202764425987,17.27199512736442,5.013003291797496,1495.4910594787027,16,24,10,2
42.03768394085373,120.79176102583692,8.48364580836163,2.489217040177906,8.482635663976975,179.13320980410182,32,58,28,2
15749.640225943745,6389.547884217105,50.80000000000001,50.8,6.350000000000001,16387.064000000006,32,62,32,2
12.563237712448286,86.50192951086458,8.128458173361178,8.128916146722359,0.9796350163639568,64.7299272992466,150,249,101,2
14570.697534940507,9450.543463178139,82.55000000000001,82.55000020000001,3.556000000000001,24232.370948709573,12,20,10,2
29407.514106628714,11284.825160133549,76.2,76.20000000000002,7.112,41295.40128000001,32,62,32,2
65260.81972444822,22679.593380055125,127.0,7.112,127.0,114709.448,8,12,6,2
400.0721306740362,941.1349605956076,32.00478589822839,32.00557159645678,2.881239956603793,2951.3447500720085,150,249,101,2
582.8002318380727,1053.3114169403805,22.879876822642004,8.129930557842933,25.400000023201937,4724.699971713853,8,12,6,2
20474.80405707196,9041.585356405283,76.2,7.4168,76.2,43065.204192000005,8,16,8,2
69.81215634202901,135.8259455898832,7.924799999999994,1.6510000000000007,7.924799999999994,103.6868532710399,12,20,10,2
28.367908176293586,95.08834686182362,7.442208516564129,7.442200486815057,2.133074459232007,118.14333196267592,16,24,10,2
195.10860471247878,538.4040450414636,15.062199999999999,3.3020001,15.062199999999999,749.1243295966667,20,36,18,2
120.75719164977566,263.6293076662573,12.700000000000006,12.700000000000005,1.1811000000000096,190.4996190000017,12,20,10,2
17568.05500778935,8907.28409818514,76.2,4.8768,76.2,28316.846592,8,12,6,2
72.49395913764626,603.9663813414828,15.087600000000002,15.087600000000002,3.3020002041912946,751.6530412367431,22,38,19,2
52.20687516722889,201.8541941448003,12.954000200000003,0.8965225442302795,12.954000200000007,150.4419706991428,392,650,260,2
2958.891556847488,3137.108778018619,2.1590000000000007,28.575000000000006,57.15,3525.7792387500017,40,70,32,2
244.840793067956,583.7255552495956,22.8600002,1.5189202000000004,22.860000199999995,793.7567244369264,392,650,260,2
172.94422398385183,512.4030865859315,15.875,2.8448001000000023,15.875,716.9340752015631,20,34,17,2
1195.740344134717,1455.0913626703043,27.254200199999996,3.4544002000000016,27.254200200000035,2565.8988593126696,168,252,101,2
2140.0878747893157,2061.4768358039205,33.60420020000001,3.378200199999903,33.60420020000005,3814.806466016483,120,180,74,2
9353.4045941499,6838.211922450556,69.85,69.8500002,3.1750000000000025,15490.896481854761,12,20,10,2
9572.074121251837,6474.194788667789,63.75400019999999,7.112000100000002,63.75400020000002,28907.24032161665,136,204,78,2
220.34186420085587,400.3522990266761,1.3716,9.5250001,19.05,248.878537112898,40,70,32,2
555.2166055691389,692.923625824066,19.7104002,19.7104002,5.814791540892504,2259.045792859368,8,12,6,2
6050.009617470129,4120.109118055138,50.8000001,50.8,3.5814000999999993,9242.30437225751,16,28,14,2
12.563237712448286,86.50192951086458,8.128458173361178,8.128916146722359,0.9796350163639568,64.7299272992466,150,249,101,2
10836.981602904576,5346.615343360175,50.79999999999999,50.800000000000004,6.35,16387.064,20,30,12,2
20212.64334456719,7781.92498134519,68.0466002,68.04660019999999,21.056352962164674,97498.06913784158,8,12,6,2
503.2288795402329,2179.3259231084207,28.574999999999992,28.574999999999992,6.350000100000001,5184.969550403061,22,38,19,2
9.3354734975777,47.37633770482688,5.308600199999999,5.308600199999998,1.3340435386213245,37.59499590747529,8,12,6,2
82.16982168717124,169.5889870998956,9.525000000000002,1.6002000000000005,9.525000000000002,145.1791451250001,12,20,10,2
126.47678692585424,317.35622325029897,14.3,1.8000000000000005,14.3,368.08200000000016,8,16,8,2
446.58408439298813,801.2403887791911,19.049999999999997,19.049999999999997,1.2953999999999999,470.10389849999984,32,62,32,2
152.053084433746,245.35838624536282,11.0,11.0,1.6,193.60000000000002,4,6,4,2
268.03140084003513,598.9145616143503,19.05,19.050000199999996,1.0160000000000078,368.70894387096274,16,28,14,2
9498.574895839814,6363.027505701033,63.75400019999999,6.858000100000003,63.754000200000014,27874.838896075238,120,180,69,2
7134.0338928767105,5457.170895748922,50.79999999999999,50.8,3.048,7865.790719999998,20,30,12,2
554.1769440932395,798.2786932771663,21.0,21.0,1.6,705.6,4,6,4,2
77.47296300097784,221.25402936743072,11.811,1.4478000000000002,11.811,201.96769606380005,8,16,8,2
1182.8410111037806,1350.6640362838716,27.254200199999996,4.5720000999999995,27.254200200000056,3396.04248557171,72,108,42,2
38.74034241605778,119.76605808270452,0.8636,5.588,10.160000100000003,49.030095970579694,40,70,32,2
2262.3697211267186,3752.802267065843,47.625,47.625,1.27,2880.53859375,4,6,4,2
152.88702124771754,336.23265095739595,14.198600200000001,2.2098000999999994,14.198600200000001,445.4962473936593,840,1392,584,2
7833.002241642856,5478.611335457958,58.42000020000001,7.000000100000004,58.42000020000005,23890.275304865678,136,204,78,2
